"";"Harry Potter i Czara Ognia";"Harry Potter i Insygnia Smierci";"Harry Potter i Kamien Filozoficzny";"Harry Potter i Komnata Tajemnic";"Harry Potter i Ksiaze Polkrwi";"Harry Potter i Przeklete Dziecko";"Harry Potter i Wiezien Azkabanu";"Harry Potter i Zakon Feniksa";"Opowiesci z Narni. Kon i jego chlopiec";"Opowiesci z Narni. Ksiaze Kaspian";"Opowiesci z Narni. Lew, czarownica i stara szafa";"Opowiesci z Narni. Ostatnia bitwa";"Opowiesci z Narni. Podroz Wedrowca do Switu";"Opowiesci z Narni. Siostrzeniec Czarodzieja";"Opowiesci z Narni. Srebrne krzeslo";"Zmierzch.Ksiezyc w Nowiu";"Zmierzch.Przed Switem";"Zmierzch.Zacmienie";"Zmierzch.Zmierzch"
"rodzic";0;0;0;0;0;0;0,00322215031095594;0;0;0;0;0;0;0;0;0;0;0;0,0125888663311767
"rodzice";0,000876045990483387;0,00364092637036786;0,00374753007040116;0;0,00137892542921943;0,004618532618222;0,00247604665365791;0;0;0;0;0,0189079926279331;0;0;0;0;0;0;0,00483692834668056
"rodzina";0,00138381167919672;0,00287562324874649;0,00473571107991765;0,00230891916487932;0;0,000583638708220791;0,000782237990879254;0,000890955813340439;0;0;0;0;0;0;0,00625790392703403;0,00365044395743652;0;0,00338410255281669;0,0122247425551363
"róg";0;0;0;0;0;0;0;0;0;0,0173130464469274;0,00617476713582431;0;0;0;0;0;0;0;0
"rok";0,00116740260633375;0;0;0;0,00183753040079826;0,00246182829418568;0;0,00187905651155077;0;0,00177288380887253;0,00158076522121904;0;0;0;0;0;0;0;0
"ron";0,00788441391435049;0,0172944002592474;0,0112425902112035;0,0255797733355933;0,019304956009072;0,0101607717600884;0,00742813996097372;0,0155109634439316;0;0;0;0;0;0;0;0;0;0;0
"rona";0,00350418396193355;0,00455115796295983;0,00249835338026744;0,0109627600009685;0,00965247800453602;0,0036948260945776;0,00866616328780268;0,0070504379290598;0;0;0;0;0;0;0;0;0;0;0
"ronem";0,000876045990483387;0,00182046318518393;0,00499670676053488;0,00365425333365618;0,00275785085843886;0,000923706523644401;0,00371406998048686;0,00282017517162392;0;0;0;0;0;0;0;0;0;0;0
"ronowi";0,00135205294387941;0,00280962716054883;0,00192792734590213;0;0,0063845284593024;0;0,00382142741777028;0;0;0;0;0;0;0;0;0;0;0;0
"rosalie";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0150367014511277;0,00792177442303314;0;0
"rose";0;0,00236902079755185;0;0;0;0,0120204571185921;0;0;0;0;0;0;0;0;0;0;0;0;0
"roslina";0,0011400236972424;0;0,00325117869213572;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"rozbic";0,000789023346242045;0;0;0,0032912555101663;0;0;0;0;0;0,00239651120836203;0,00213681322570683;0;0;0;0;0;0;0;0
"rozbroic";0;0;0;0;0;0,00240409142371842;0,00322215031095594;0;0;0;0;0;0;0;0;0;0;0;0
"rozdzial";0;0;0;0;0,00294250277648887;0;0;0;0;0,00283898188989598;0;0;0;0;0;0;0;0,0114290343893666;0
"rozdzielac";0;0,00236902079755185;0;0;0;0,00240409142371842;0;0;0;0;0;0;0;0;0;0;0;0;0
"rozdzielic";0,0011400236972424;0;0;0;0;0;0;0;0,0451101043533831;0;0;0;0;0;0;0;0;0;0
"rózdzka";0,00910154673392337;0,0094567128537373;0,00144201460599197;0,00632755164591207;0;0,00106630095587415;0,00428741842674399;0;0;0;0,00410809674349615;0;0;0;0;0;0;0;0
"rozgladac";0,0011400236972424;0;0;0;0;0,00240409142371842;0;0;0;0;0;0;0;0;0;0;0;0;0
"rozgrywac";0;0;0;0;0;0,00480818284743684;0;0;0,0451101043533831;0;0;0;0;0;0;0;0;0;0
"rozlegac";0,00342007109172719;0;0;0;0;0,00240409142371842;0;0;0;0;0;0;0;0;0;0;0;0;0
"rozmawiac";0;0,00525372936318739;0,00432604381797592;0;0,00477537875597563;0,00746410669111908;0,00142913947558133;0,00488329691995248;0;0;0,00547746232466153;0;0;0;0;0;0;0;0
"rozmowa";0,00249086102255409;0,0017253739492479;0,00157857035997255;0;0,00174253236421279;0,00291819354110395;0,00312895196351702;0,00178191162668088;0,0109513318723096;0;0,00149904162510701;0;0;0;0;0,00365044395743652;0;0;0,00305618563878406
"rózny";0;0,00194235230687267;0,0026656306433658;0;0;0;0;0;0;0;0;0;0,00628057786019441;0;0;0;0;0;0
"rozpoczac";0,0011400236972424;0;0;0;0;0,00240409142371842;0;0;0;0;0;0;0;0;0;0;0;0;0
"rozpoczynac";0,00186940330833445;0,00388470461374534;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0103215698167536
"rozpoznawac";0,00228004739448479;0,00236902079755185;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"rozprawiac";0,0011400236972424;0,00236902079755185;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"rozumiec";0;0,00236902079755185;0;0;0;0;0;0;0;0,00346260928938549;0;0;0;0;0;0;0;0;0
"rozwazac";0,0011400236972424;0;0;0;0;0;0;0,00366997459146168;0;0;0;0;0;0;0;0;0;0;0
"rozwiazac";0,00186940330833445;0;0,0026656306433658;0;0;0,00197110659712985;0;0;0;0;0;0;0;0;0;0;0;0;0
"rozwiazanie";0,00342007109172719;0;0;0;0;0;0;0,00366997459146168;0;0;0;0;0;0;0;0;0;0;0
"rozwijac";0,0011400236972424;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0237653232690994;0;0
"rubeus";0;0,00194235230687267;0,0026656306433658;0,00389892388392742;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"rufus";0;0,00236902079755185;0;0;0,00717774036120129;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"ruiny";0;0;0;0;0;0;0;0;0;0,0138504371575419;0;0;0,0076602063996311;0;0;0;0;0;0
"ruszac";0,000789023346242045;0;0;0;0;0;0,00223008681889245;0;0;0,00479302241672406;0,00854725290282732;0;0;0;0;0;0;0;0
"rycerz";0;0;0;0;0;0;0,00264183036976431;0,00300900001437563;0;0;0,00506267112684872;0;0;0;0;0;0;0;0
"ryczypisk";0;0;0;0;0;0;0;0;0;0,00346260928938549;0;0;0,0153204127992622;0;0;0;0;0;0
"ryczypiska";0;0;0;0;0;0;0;0;0;0,00692521857877097;0;0;0,0076602063996311;0;0;0;0;0;0
"ryk";0;0;0;0;0;0;0,00322215031095594;0;0;0,00692521857877097;0;0;0;0;0;0;0;0;0
"rzad";0,0011400236972424;0;0;0;0;0;0;0;0;0;0;0;0,0076602063996311;0;0;0;0;0;0
"rzadzic";0;0;0;0;0;0,00197110659712985;0;0;0;0,00567796377979196;0,00253133556342436;0;0;0;0;0;0;0;0
"rzecz";0,000583701303166876;0;0,00166462964236479;0;0;0,00123091414709284;0;0;0;0;0,00158076522121904;0;0,00392208729415667;0;0;0,00384945604796859;0;0;0
"rzeczywistosc";0;0;0;0;0;0,0118266395827791;0;0;0;0;0,00253133556342436;0;0,00628057786019441;0;0;0;0;0;0
"rzeka";0;0;0;0;0;0;0;0;0;0,0103878278681565;0;0;0;0;0;0;0,00792177442303314;0;0
"rzekomy";0,0011400236972424;0,00236902079755185;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"rzucac";0,00101128297043593;0,00210149174527495;0;0;0,00159179291865854;0;0,00142913947558133;0,00162776563998416;0;0;0,00136936558116538;0;0;0;0;0,00333465877635644;0;0;0
"rzucic";0,00157804669248409;0;0;0;0,00248389780491004;0;0;0;0;0;0;0;0,00530171583359336;0;0,0178406945511396;0;0;0;0
"sadzic";0;0;0;0,00389892388392742;0;0;0,00528366073952863;0;0;0,00283898188989598;0;0;0;0;0;0;0;0;0
"sala";0,00405615883163824;0,00280962716054883;0,00192792734590213;0;0;0;0,00382142741777028;0,00217627052944206;0;0;0;0;0;0;0;0;0;0;0
"salazara";0;0,00236902079755185;0;0;0,00358887018060065;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"sam";0,00189189630045853;0,00157257842742709;0,00431632637437947;0;0,00238232599337298;0,00239378796151282;0;0;0;0,00114925640938302;0,00307415165019374;0;0,00254245875471998;0;0;0,0074861285555644;0;0;0
"sama";0;0,00242591540878545;0;0;0;0;0;0,00187905651155077;0;0;0,00316153044243808;0;0,00392208729415667;0;0;0,0153978241918743;0,00405601222615227;0;0
"samego";0,000676026471939706;0;0;0;0,0021281761531008;0,00142561022839099;0;0,00217627052944206;0;0,00205330428417508;0;0;0;0;0;0;0;0;0
"sami";0;0;0;0;0;0;0;0;0;0,00692521857877097;0;0;0,0076602063996311;0;0;0;0;0;0
"samo";0,000934701654167227;0;0;0,00389892388392742;0;0;0;0;0;0,00283898188989598;0;0;0;0;0;0;0;0;0
"samochód";0;0;0;0,0116967716517823;0;0;0,00264183036976431;0;0;0;0;0;0;0;0;0;0;0;0,0103215698167536
"samotnia";0,0011400236972424;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,00792177442303314;0;0
"samotnosc";0,0011400236972424;0;0;0;0;0,00240409142371842;0;0;0;0;0;0;0;0;0;0;0;0;0
"samotny";0;0;0;0;0;0;0,00322215031095594;0;0;0;0;0;0,0076602063996311;0;0;0;0;0;0
"samym";0;0,00194235230687267;0,0026656306433658;0;0;0;0;0;0;0;0;0;0;0;0;0,0061642708627834;0;0;0
"schody";0,000789023346242045;0;0,00225017769113472;0;0;0,00166389897368141;0;0,00508006217727364;0;0;0;0;0;0;0;0;0;0;0
"sciana";0,000934701654167227;0;0;0,00389892388392742;0;0,00197110659712985;0;0;0;0;0;0;0;0;0;0;0;0;0
"scrimgeour";0;0,0047380415951037;0;0;0,0143554807224026;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"scrubb";0;0;0;0;0;0;0;0;0;0;0;0;0,0076602063996311;0;0,0257772024876475;0;0;0;0
"sedzia";0,00342007109172719;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,00751835072556386;0;0;0
"sen";0,00202807941581912;0;0;0;0;0,00427683068517296;0;0,00217627052944206;0;0,00205330428417508;0;0;0,00908490291771803;0;0;0;0;0;0
"serce";0;0;0,00225017769113472;0;0;0;0,00223008681889245;0;0;0;0,00213681322570683;0;0;0;0;0;0,00548275003278923;0;0
"severus";0,000676026471939706;0,00140481358027442;0,00192792734590213;0;0,0021281761531008;0,00285122045678197;0;0;0;0;0;0;0;0;0;0;0;0;0
"sfora";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0061642708627834;0,0129900732327923;0,0114290343893666;0
"shunpikea";0;0;0;0;0,00358887018060065;0;0,00322215031095594;0;0;0;0;0;0;0;0;0;0;0;0
"siadac";0,000789023346242045;0;0;0;0;0;0,00223008681889245;0;0;0,00239651120836203;0;0;0;0;0;0;0;0;0,00871289733892863
"siebie";0,00302703408073366;0,000786289213713547;0,00215816318718974;0;0,00119116299668649;0,000797929320504273;0,0032083408095276;0,00121808193446472;0;0;0;0;0,00254245875471998;0;0;0;0;0;0,00417830431008245
"siec";0,0011400236972424;0;0;0;0;0,00240409142371842;0;0;0;0;0;0;0;0;0;0;0;0;0
"siedmiu";0;0;0;0;0;0;0;0;0;0,00346260928938549;0;0;0,0076602063996311;0;0;0;0;0;0
"siedzac";0,0011400236972424;0;0;0;0;0;0;0;0;0,00346260928938549;0;0;0;0;0;0;0;0;0
"siedziec";0,00135205294387941;0,00140481358027442;0,00192792734590213;0,00281991130096079;0;0,00142561022839099;0;0;0;0;0;0;0;0;0;0;0;0;0
"sila";0,000676026471939706;0;0,00192792734590213;0;0;0;0;0;0;0,00821321713670031;0,00549239377915273;0,029181809372064;0;0;0;0;0;0;0
"siostra";0,00151692445565389;0;0,00144201460599197;0;0,00159179291865854;0;0;0;0;0,00307158335050316;0,00410809674349615;0;0;0;0;0,00666931755271288;0,00702718337261454;0;0
"skad";0;0,00242591540878545;0,00166462964236479;0;0;0;0,00164976687770082;0;0;0;0,00158076522121904;0;0;0,0248203733242154;0,0131981350216066;0;0;0;0
"skakac";0;0;0;0;0;0;0;0;0;0;0,00253133556342436;0;0,00628057786019441;0;0;0,0061642708627834;0;0;0
"skala";0;0;0;0;0,00358887018060065;0,00240409142371842;0;0;0;0;0;0;0;0;0;0;0;0;0
"skeeter";0,00654291157917059;0,00194235230687267;0;0;0;0;0;0,00300900001437563;0;0;0;0;0;0;0;0;0;0;0
"skladac";0;0;0;0;0,00882750832946662;0;0;0,00300900001437563;0;0;0,00253133556342436;0;0;0;0;0;0;0;0
"skladnik";0,0011400236972424;0;0;0;0,00358887018060065;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"sklep";0,0011400236972424;0;0;0;0,00358887018060065;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"skoczyc";0;0;0;0;0;0;0;0;0;0,00346260928938549;0;0;0;0;0;0,00751835072556386;0;0;0
"skonczyc";0;0;0;0,00389892388392742;0,00294250277648887;0;0;0;0;0;0;0;0,00628057786019441;0;0;0;0;0;0
"skóra";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0211346429581145;0;0,00649503661639617;0,0114290343893666;0
"skoro";0;0;0;0,00475538435350452;0;0;0;0;0;0,00692521857877097;0;0;0;0;0;0;0;0;0
"skraj";0,00342007109172719;0;0;0;0;0,00240409142371842;0;0;0;0;0;0;0;0;0;0;0;0;0
"skrzat";0,000676026471939706;0,00561925432109766;0;0,00281991130096079;0,0021281761531008;0;0;0,00435254105888412;0;0;0;0;0;0;0;0;0;0;0
"skrzatke";0,00228004739448479;0;0;0;0,00358887018060065;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"skrzydlo";0,000583701303166876;0;0,00332925928472959;0,00730438512176762;0,00367506080159653;0,00123091414709284;0,00494930063310247;0;0;0;0;0;0;0;0;0;0;0;0
"skuteczny";0,0011400236972424;0;0;0;0;0;0;0;0;0,00346260928938549;0;0;0;0;0;0;0;0;0
"skutek";0,0011400236972424;0;0;0;0;0,00480818284743684;0;0;0;0;0;0;0;0;0;0;0;0;0
"slad";0;0;0;0;0;0,00197110659712985;0;0;0;0;0,00253133556342436;0;0;0;0;0;0;0;0,0103215698167536
"sledzic";0;0;0;0;0,00588500555297774;0,00197110659712985;0;0;0;0;0,00253133556342436;0;0;0;0;0;0;0;0
"slizgonami";0;0;0,00325117869213572;0;0;0;0,00322215031095594;0;0;0;0;0;0;0;0;0;0;0;0
"slizgonów";0;0;0;0,00389892388392742;0,00588500555297774;0;0,00528366073952863;0;0;0;0;0;0;0;0;0;0;0;0
"slodycze";0,000789023346242045;0;0,00225017769113472;0;0;0,00166389897368141;0;0;0;0;0,00213681322570683;0;0;0;0;0;0;0;0
"slonce";0;0;0;0;0;0;0,00264183036976431;0;0;0;0;0;0;0;0;0,0061642708627834;0;0,0114290343893666;0
"slowach";0;0;0,0026656306433658;0;0;0,00197110659712985;0;0;0;0;0;0;0,00628057786019441;0;0;0;0;0;0
"slowo";0,0011400236972424;0;0;0;0;0,00480818284743684;0;0;0;0;0;0;0;0;0;0;0;0;0
"slub";0;0,00582705692061801;0;0;0,00294250277648887;0;0;0;0;0;0;0;0;0;0;0;0,0194851098491885;0;0
"sluchac";0,0011400236972424;0,00236902079755185;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"sluga";0,00342007109172719;0;0;0;0;0;0,00966645093286781;0;0;0;0;0;0;0;0;0;0;0;0
"slychac";0,00186940330833445;0;0;0;0;0;0,00264183036976431;0;0;0;0,00253133556342436;0;0;0;0;0;0;0;0
"slyszac";0,000934701654167227;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,00649503661639617;0,0114290343893666;0
"slyszec";0,00505641485217965;0;0,00288402921198395;0,00421836776394138;0;0,00106630095587415;0,00428741842674399;0;0;0;0,00136936558116538;0;0;0;0;0,00666931755271288;0;0;0
"slytherin";0;0;0,00650235738427144;0,00475538435350452;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"slytherina";0;0,00194235230687267;0;0,0155956955357097;0,00294250277648887;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"slytherinu";0;0;0,00650235738427144;0;0;0,00480818284743684;0;0;0;0;0;0;0;0;0;0;0;0;0
"smierc";0,000583701303166876;0,00242591540878545;0;0;0;0,00123091414709284;0;0;0;0;0,00158076522121904;0;0;0;0,0131981350216066;0,0115483681439058;0;0;0
"smierci";0;0,00363887311317818;0;0,00243479504058921;0;0;0;0,00187905651155077;0;0;0,00316153044243808;0,0251964395867035;0,00392208729415667;0;0;0;0;0;0
"smierciozerca";0,00373880661666891;0;0;0;0,00294250277648887;0;0,00264183036976431;0;0;0;0;0;0;0;0;0;0;0;0
"smierciozercami";0,00186940330833445;0,00388470461374534;0;0;0;0;0;0,00601800002875125;0;0;0;0;0;0;0;0;0;0;0
"smierciozerców";0;0,0094760831902074;0;0;0,00717774036120129;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"smierciozercy";0,000934701654167227;0,00971176153436334;0;0;0;0;0;0,00300900001437563;0;0;0;0;0;0;0;0;0;0;0
"smiertelny";0;0;0;0,00281991130096079;0;0,00142561022839099;0;0;0;0,00410660856835016;0;0;0,00454245145885902;0;0;0;0,0046975595574542;0;0
"smok";0,00202807941581912;0,00140481358027442;0,0077117093836085;0;0;0;0;0;0;0;0,00183079792638424;0;0,00908490291771803;0;0;0;0;0;0
"smutny";0;0;0;0;0;0;0;0;0;0,00346260928938549;0,00308738356791215;0;0;0;0;0;0;0;0
"snape";0,00353949039652575;0,00105074587263748;0,00865208763595184;0;0,00795896459329271;0,00319890286762246;0,00285827895116266;0,00488329691995248;0;0;0;0;0;0;0;0;0;0;0
"snapea";0,00202256594087186;0,00630447523582486;0,00432604381797592;0;0,00955075751195126;0,00106630095587415;0,00428741842674399;0,00325553127996832;0;0;0;0;0;0;0;0;0;0;0
"snapeem";0,000934701654167227;0,00194235230687267;0;0;0;0;0;0,00300900001437563;0;0;0;0;0;0;0;0;0;0;0
"snapeowi";0,00202807941581912;0,00140481358027442;0,00192792734590213;0;0,0021281761531008;0;0;0,00217627052944206;0;0;0;0;0;0;0;0;0;0;0
"sniadanie";0,00467350827083613;0;0;0;0;0;0,00264183036976431;0,00601800002875125;0;0;0;0;0;0;0;0;0;0;0
"soba";0,00315609338496818;0,00163962619507191;0;0,0032912555101663;0;0;0;0;0;0;0;0;0;0;0;0,00520353591074904;0;0;0
"sobota";0,00228004739448479;0;0;0;0,00358887018060065;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"sowa";0,00157804669248409;0,00163962619507191;0,00225017769113472;0,0032912555101663;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"spac";0,00228004739448479;0;0;0;0;0;0;0;0;0;0,00308738356791215;0;0;0;0;0;0;0;0
"spacer";0,0011400236972424;0;0;0;0;0;0;0;0;0,00346260928938549;0;0;0;0;0;0;0;0;0
"spadac";0;0,00140481358027442;0;0,00281991130096079;0,0021281761531008;0;0,00382142741777028;0,00217627052944206;0;0;0;0;0;0;0;0;0;0;0
"spalic";0;0;0,0026656306433658;0,00389892388392742;0;0,00197110659712985;0;0;0;0;0;0;0;0;0;0;0;0;0
"specjalny";0,0011400236972424;0,0047380415951037;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"spedzac";0;0,000786289213713547;0,00215816318718974;0;0,00119116299668649;0;0,0010694469365092;0,00243616386892943;0;0;0,0020494344334625;0;0;0;0;0,00499075237037626;0,0026292744195153;0,00925324044636286;0
"spedzic";0,000934701654167227;0,00194235230687267;0;0;0;0;0;0;0;0,00283898188989598;0;0;0;0;0;0;0;0;0
"spelnic";0;0;0;0;0;0,00240409142371842;0;0;0;0;0,00308738356791215;0;0;0;0;0;0;0;0
"spokój";0;0,00163962619507191;0;0;0;0;0;0;0;0,00239651120836203;0;0;0,00530171583359336;0;0;0;0;0,00964775756842741;0
"spokojny";0,000789023346242045;0,00163962619507191;0;0;0;0,00332779794736282;0;0;0;0,00239651120836203;0;0;0;0;0;0;0;0;0
"spór";0,0011400236972424;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,00751835072556386;0;0;0
"sport";0,0011400236972424;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0125888663311767
"sporzadzic";0;0;0;0;0,00358887018060065;0;0,00322215031095594;0;0;0;0;0;0;0;0;0;0;0;0
"sposób";0;0;0;0;0;0,00240409142371842;0;0;0;0;0;0;0,0076602063996311;0;0;0;0;0;0
"spostrzec";0;0,00236902079755185;0;0;0;0;0;0;0;0;0;0;0,0076602063996311;0;0;0;0;0;0
"spotkac";0,00101128297043593;0,00105074587263748;0,00144201460599197;0,00210918388197069;0;0,00213260191174831;0;0;0;0;0,00547746232466153;0;0,0101927305994291;0;0;0;0;0;0
"spotkanie";0,000583701303166876;0,00242591540878545;0;0;0;0,00246182829418568;0;0,0056371695346523;0;0,00177288380887253;0;0;0;0;0;0;0,00405601222615227;0;0
"spotykac";0,00138381167919672;0,00517612184774369;0;0,00115445958243966;0,00522759709263837;0,00466910966576633;0,00156447598175851;0,00534573488004263;0;0,000840613960347855;0,00374760406276753;0,0358407224911949;0;0;0;0;0;0;0,00305618563878406
"spowodowac";0,0011400236972424;0;0,00325117869213572;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"sprawa";0,00262813797145016;0;0,00124917669013372;0;0,00275785085843886;0,000923706523644401;0,00371406998048686;0,00141008758581196;0;0;0;0;0,00294322526755563;0;0;0;0;0,00535591207486517;0
"sprawdzic";0,0011400236972424;0,0047380415951037;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"sprawiac";0,000789023346242045;0;0,00225017769113472;0;0;0;0;0;0;0,00239651120836203;0;0;0;0;0;0;0,0109655000655785;0;0
"sprawic";0,000789023346242045;0;0,00225017769113472;0;0;0;0;0;0;0;0;0;0,00530171583359336;0;0;0;0,00548275003278923;0;0
"spróbowac";0;0;0;0;0,00358887018060065;0;0;0;0;0;0;0;0,0153204127992622;0;0;0;0;0;0
"sprowadzac";0;0,00236902079755185;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0125888663311767
"sprowadzic";0,000789023346242045;0,00163962619507191;0;0;0;0,00166389897368141;0;0;0;0;0,00213681322570683;0;0;0;0;0;0;0;0
"sprowokowac";0;0;0;0;0;0;0,00322215031095594;0;0;0;0;0;0;0;0;0,00751835072556386;0;0;0
"srodek";0,00236707003872613;0;0,00225017769113472;0,0032912555101663;0;0;0,00223008681889245;0;0;0;0;0;0;0;0;0;0;0;0
"stac";0,00113513778027512;0,00157257842742709;0,00215816318718974;0;0;0,000797929320504273;0,0021388938730184;0;0;0,00114925640938302;0;0;0,00508491750943997;0;0;0,00249537618518813;0;0;0,00417830431008245
"stacja";0;0;0,00192792734590213;0;0,0021281761531008;0,00285122045678197;0;0,00435254105888412;0;0,00205330428417508;0;0;0;0;0;0;0;0;0
"staczac";0;0;0;0,00475538435350452;0;0;0;0;0;0;0;0;0;0;0;0;0,00792177442303314;0;0
"stadion";0,00373880661666891;0;0;0;0;0,0039422131942597;0,00264183036976431;0;0;0;0;0;0;0;0;0;0;0;0
"staja";0,000934701654167227;0;0;0;0;0;0;0;0;0;0;0;0,00628057786019441;0;0;0;0,00649503661639617;0;0
"staje";0,00101128297043593;0,00105074587263748;0;0;0;0;0,00285827895116266;0,00162776563998416;0,0200079526581386;0,00153579167525158;0;0;0;0;0;0;0,00351359168630727;0;0
"stal";0;0;0;0;0;0;0,00322215031095594;0;0;0,00346260928938549;0;0;0;0;0;0;0;0;0
"stan";0,00101128297043593;0,00105074587263748;0;0;0;0;0;0;0;0;0,00273873116233076;0;0,00339757686647637;0;0;0,00333465877635644;0,00702718337261454;0;0,011167229390589
"stana";0;0;0;0;0,00358887018060065;0;0,00322215031095594;0;0;0;0;0;0;0;0;0;0;0;0
"stanac";0;0;0;0,00389892388392742;0;0;0,00264183036976431;0;0;0;0,00253133556342436;0;0;0;0;0;0;0;0
"stanowic";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0150367014511277;0,00792177442303314;0;0
"stara";0,000583701303166876;0,00121295770439273;0;0;0;0;0,00164976687770082;0;0;0,00886441904436263;0,00316153044243808;0;0;0;0;0;0;0,00713718889580442;0
"stare";0;0;0;0;0;0;0;0;0;0;0,00308738356791215;0;0;0;0;0,0150367014511277;0;0;0
"starszy";0,00101128297043593;0,00105074587263748;0,00144201460599197;0;0;0,00213260191174831;0;0;0;0,00153579167525158;0,00136936558116538;0;0,00339757686647637;0;0;0;0;0;0
"staruszka";0;0,00236902079755185;0,00325117869213572;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"stary";0;0,00163962619507191;0,00225017769113472;0;0;0;0;0;0;0,00239651120836203;0,00213681322570683;0;0;0;0;0;0;0;0
"starym";0;0;0;0;0;0;0;0;0,0451101043533831;0;0;0;0;0;0;0;0;0;0,0125888663311767
"statek";0,0011400236972424;0;0;0;0;0;0;0;0;0;0;0;0,0306408255985244;0;0;0;0;0;0
"stawiac";0,00228004739448479;0;0;0;0;0,00240409142371842;0;0;0;0;0;0;0;0;0;0;0;0;0
"stoa";0,00228004739448479;0;0;0;0;0;0,00644430062191188;0;0;0;0;0;0;0;0;0;0;0;0
"stól";0,00186940330833445;0;0;0;0;0;0;0;0;0;0,0126566778171218;0;0,00628057786019441;0;0;0;0;0;0
"stola";0;0;0;0;0;0;0;0;0;0;0,00617476713582431;0;0,0153204127992622;0;0;0;0;0;0
"stosunek";0,0011400236972424;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0125888663311767
"stracic";0;0;0,00533126128673159;0,00389892388392742;0;0;0;0;0;0,00567796377979196;0;0;0;0;0;0;0;0;0
"straszny";0;0;0;0;0;0;0,00264183036976431;0;0;0,00283898188989598;0,00506267112684872;0;0;0;0;0;0;0;0
"strata";0;0;0;0;0;0,00197110659712985;0;0;0;0;0;0;0;0;0;0;0,00649503661639617;0,0114290343893666;0
"straznik";0;0;0,0026656306433658;0;0;0;0,00528366073952863;0;0;0,00283898188989598;0;0;0;0;0;0;0;0;0
"strona";0,00131406898572508;0,0027306947777759;0;0,00182712666682809;0;0;0,00619011663414477;0;0;0,00798247876403146;0,00474497153400603;0;0,00294322526755563;0;0;0;0,00304372564254533;0;0
"strzelac";0;0,00236902079755185;0;0;0;0;0;0;0;0,00346260928938549;0;0;0;0;0;0;0;0;0
"stu";0,0011400236972424;0;0;0;0;0;0;0;0;0;0,00308738356791215;0;0;0;0;0;0;0;0
"stwierdzac";0,00157804669248409;0;0;0;0;0;0;0;0;0;0,00213681322570683;0;0;0;0;0,00520353591074904;0;0,0289432727052822;0
"stwierdzic";0;0;0;0,00389892388392742;0;0,0118266395827791;0;0;0;0;0;0;0,00628057786019441;0;0;0;0;0;0
"stworek";0;0,00388470461374534;0;0;0,00882750832946662;0;0;0,00902700004312688;0;0;0;0;0;0;0;0;0;0;0
"stworzenie";0,0023348052126675;0;0;0;0;0,00123091414709284;0,00164976687770082;0,00187905651155077;0;0;0;0;0;0,0744611199726461;0,0131981350216066;0;0;0;0
"stworzyc";0;0;0;0;0,00294250277648887;0;0,00264183036976431;0,00300900001437563;0;0;0;0;0;0;0;0;0;0;0
"suchy";0;0;0;0;0;0;0;0;0;0;0,00308738356791215;0;0,0076602063996311;0;0;0;0;0;0
"sugerowac";0,0011400236972424;0;0;0;0;0;0;0;0;0,00346260928938549;0;0;0;0;0;0;0;0;0
"swa";0;0,00194235230687267;0;0;0;0;0;0;0;0,00283898188989598;0,00759400669027309;0;0;0;0;0;0;0;0
"swan";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0123285417255668;0;0,0114290343893666;0,0206431396335072
